ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang,Flags,Timer_start_event,Timer_asset_ID,Timer_time,Ui_order,WorldStateID,RequiredWorldStateStatus,AdditionalConditionType[0],AdditionalConditionType[1],AdditionalConditionType[2],AdditionalConditionValue[0],AdditionalConditionValue[1],AdditionalConditionValue[2]
990,708,46,729,42000,0,0,0,0,Exalted with the Frostwolf Clan,2,0,0,0,1,0,0,0,0,0,0,0,0
991,709,46,730,42000,0,0,0,0,Exalted with the Stormpike Guard,2,0,0,0,1,0,0,0,0,0,0,0,0
1003,763,46,947,42000,0,0,0,0,Thrallmar,0,0,0,0,1,0,0,0,0,0,0,0,0
1009,764,46,946,42000,0,0,0,0,Honor Hold,0,0,0,0,1,0,0,0,0,0,0,0,0
1014,765,43,2650,1,0,0,0,0,Lethlor Ravine,0,0,0,0,1,0,0,0,0,0,0,0,0
1028,766,43,821,1,0,0,0,0,Dreadmaul Hold,0,0,0,0,1,0,0,0,0,0,0,0,0
1037,768,43,236,1,0,0,0,0,Deathknell,0,0,0,0,1,0,0,0,0,0,0,0,0
1053,769,43,2541,1,0,0,0,0,The Battlefront,0,0,0,0,1,0,0,0,0,0,0,0,0
1068,770,43,961,1,0,0,0,0,Darrowmere Lake,0,0,0,0,1,0,0,0,0,0,0,0,0
1081,771,43,2675,1,0,0,0,0,Thondroril River,0,0,0,0,1,0,0,0,0,0,0,0,0
1103,772,43,2730,1,0,0,0,0,Azurelode Mine,0,0,0,0,1,0,0,0,0,0,0,0,0
1115,773,43,601,1,0,0,0,0,Aerie Peak,0,0,0,0,1,0,0,0,0,0,0,0,0
1129,774,43,2759,1,0,0,0,0,Firewatch Ridge,0,0,0,0,1,0,0,0,0,0,0,0,0
1136,775,43,2725,1,0,0,0,0,Dreadmaul Rock,0,0,0,0,1,0,0,0,0,0,0,0,0
1146,776,43,125,1,0,0,0,0,Northshire Valley,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,777,43,941,1,0,0,0,0,Deadman's Crossing,0,0,0,0,1,0,0,0,0,0,0,0,0
1161,778,43,421,1,0,0,0,0,The Hushed Bank,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,779,43,318,1,0,0,0,0,The Loch,0,0,0,0,1,0,0,0,0,0,0,0,0
1185,780,43,364,1,0,0,0,0,Lakeshire,0,0,0,0,1,0,0,0,0,0,0,0,0
1198,781,43,515,1,0,0,0,0,Grom'gol Base Camp,0,0,0,0,1,0,0,0,0,0,0,0,0
1224,782,43,2682,1,0,0,0,0,Misty Valley,0,0,0,0,1,0,0,0,0,0,0,0,0
1234,156,1,529,10,0,0,0,0,Win 10 Arathi Basin matches while controlling all 5 flags,1,0,0,0,1,0,0,0,0,0,0,0,0
1235,162,1,529,1,3,529,3,529,Win Arathi Basin by 50 points or less.,2,0,0,0,1,0,0,0,0,0,0,0,0
1236,168,1,489,1,3,489,3,489,Victory in Warsong Gulch with a shutout,2,0,0,0,1,0,0,0,0,0,0,0,0
1237,159,1,529,1,0,0,3,529,Win in 6 minutes,2,1,9158,360,1,0,0,0,0,0,0,0,0
1238,783,1,566,1,3,566,3,566,Win 1600 to 0,2,0,0,0,1,0,0,0,0,0,0,0,0
1239,784,1,566,10,0,0,0,0,Win Eye of the Storm 10 times while holding 4 bases,1,0,0,0,1,0,0,0,0,0,0,0,0
1240,214,1,566,1,0,0,3,566,Win in 6 minutes,2,1,13180,360,1,0,0,0,0,0,0,0,0
1241,226,1,30,1,0,0,3,30,Win in 6 minutes,2,1,9166,360,1,0,0,0,0,0,0,0,0
1242,220,1,30,1,3,30,3,30,Balinda and Vandaar survive,6,0,0,0,1,0,0,0,0,0,0,0,0
1243,796,28,48171,0,0,0,0,0,Resurrection (Rank 7),0,0,0,0,1,0,0,0,0,0,0,0,0
1244,801,29,47882,0,0,0,0,0,Use Soulstone,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,800,28,48950,0,0,0,0,0,Redemption,0,0,0,0,1,0,0,0,0,0,0,0,0
1246,799,28,49277,0,0,0,0,0,Ancestral Spirit,0,0,0,0,1,0,0,0,0,0,0,0,0
1247,798,28,48477,0,0,0,0,0,Rebirth (Rank 7),0,0,0,0,1,0,0,0,0,0,0,0,0
1248,802,43,288,1,0,0,0,0,Sentinel Hill,0,0,0,0,1,0,0,0,0,0,0,0,0
1262,841,43,381,1,0,0,0,0,Menethil Harbor,0,0,0,0,1,0,0,0,0,0,0,0,0
1285,42,8,776,1,0,0,0,0,Elwynn Forest,0,0,0,0,1,0,0,0,0,0,0,0,0
1299,842,43,91,1,0,0,0,0,Shadowglen,0,0,0,0,1,0,0,0,0,0,0,0,0
1310,843,43,1179,1,0,0,0,0,Area 52,0,0,0,0,1,0,0,0,0,0,0,0,0
1314,844,43,2454,1,0,0,0,0,Ruins of Auberdine,0,0,0,0,1,0,0,0,0,0,0,0,0
1323,845,43,741,1,0,0,0,0,The Zoram Strand,0,0,0,0,1,0,0,0,0,0,0,0,0
1341,846,43,2638,1,0,0,0,0,The Great Lift,0,0,0,0,1,0,0,0,0,0,0,0,0
1350,847,43,2556,1,0,0,0,0,Battlescar Valley,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,850,43,661,1,0,0,0,0,Theramore Isle,0,0,0,0,1,0,0,0,0,0,0,0,0
1365,848,43,775,1,0,0,0,0,Tethris Aran,0,0,0,0,1,0,0,0,0,0,0,0,0
1395,849,43,997,1,0,0,0,0,Lower Wilds,0,0,0,0,1,0,0,0,0,0,0,0,0
1401,853,43,861,1,0,0,0,0,Felpaw Village,0,0,0,0,1,0,0,0,0,0,0,0,0
1405,851,43,658,1,0,0,0,0,Gadgetzan,0,0,0,0,1,0,0,0,0,0,0,0,0
1409,852,43,2437,1,0,0,0,0,Gallywix Pleasure Palace,0,0,0,0,1,0,0,0,0,0,0,0,0
1453,854,43,621,1,0,0,0,0,Fire Plume Ridge,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,856,43,1021,1,0,0,0,0,The Crystal Vale,0,0,0,0,1,0,0,0,0,0,0,0,0
1464,855,43,701,1,0,0,0,0,Lake Elune'ara,0,0,0,0,1,0,0,0,0,0,0,0,0
1473,857,43,2765,1,0,0,0,0,Frostfire Hot Springs,0,0,0,0,1,0,0,0,0,0,0,0,0
1486,43,8,728,1,0,0,0,0,Durotar,0,0,0,0,1,0,0,0,0,0,0,0,0
1504,858,43,1148,1,0,0,0,0,Tranquillien,0,0,0,0,1,0,0,0,0,0,0,0,0
1508,859,43,1127,1,0,0,0,0,Sunstrider Isle,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,860,43,1364,1,0,0,0,0,Ammen Vale,0,0,0,0,1,0,0,0,0,0,0,0,0
1573,861,43,1328,1,0,0,0,0,Amberweb Pass,0,0,0,0,1,0,0,0,0,0,0,0,0
1603,867,43,1166,1,0,0,0,0,Bleeding Hollow Ruins,0,0,0,0,1,0,0,0,0,0,0,0,0
1611,863,43,1126,1,0,0,0,0,Cenarion Refuge,0,0,0,0,1,0,0,0,0,0,0,0,0
1614,864,43,1101,1,0,0,0,0,Coilskar Point,0,0,0,0,1,0,0,0,0,0,0,0,0
1618,865,43,1288,1,0,0,0,0,Bash'ir Landing,0,0,0,0,1,0,0,0,0,0,0,0,0
1622,866,43,1189,1,0,0,0,0,Forge Camp: Fear,0,0,0,0,1,0,0,0,0,0,0,0,0
1631,862,43,1219,1,0,0,0,0,The Stair of Destiny,0,0,0,0,1,0,0,0,0,0,0,0,0
1782,44,8,862,1,0,0,0,0,Hellfire Peninsula,0,0,0,0,1,0,0,0,0,0,0,0,0
1789,868,43,1454,1,0,0,0,0,Sun's Reach Harbor,2,0,0,0,1,0,0,0,0,0,0,0,0
1800,871,27,4621,1,0,0,0,0,"Complete the Avast Ye, Admiral quest",2,0,0,0,1,0,0,0,0,0,0,0,0
1801,872,30,44,5,3,489,3,489,Return 5 flags in a single battle,9,0,0,0,1,0,0,0,0,0,0,0,0
1802,204,30,42,3,3,489,1,0,3 captures and no death,14,0,0,0,1,0,0,0,0,0,0,0,0
1811,873,1,30,1,3,30,3,30,Galvagar and Drek'Thar survive,6,0,0,0,1,0,0,0,0,0,0,0,0
1820,229,35,0,30,3,529,3,529,30 hks in arathi,2,0,0,0,1,0,0,0,0,0,0,0,0
1829,875,37,0,200,0,0,0,0,Win 200 ranked arena matches,1,0,0,0,1,0,0,0,0,0,0,0,0
1830,876,37,0,300,0,0,0,0,Win 300 ranked arena matches,1,0,0,0,1,0,0,0,0,0,0,0,0
1831,137,29,45546,500,0,0,0,0,Create 500 Heavy Frostweave Bandages,1,0,0,0,1,0,0,0,0,0,0,0,0
1832,877,29,43779,1,0,0,0,0,Make Delicious Chocolate Cake,2,0,0,0,1,0,0,0,0,0,0,0,0
1835,878,42,6360,1,0,0,0,0,Steelscale Crushfish,0,0,0,0,1,0,0,0,0,0,0,0,0
1847,879,36,13317,1,0,0,0,0,Ivory Raptor,2,0,0,0,1,0,0,0,0,0,0,0,0
1863,882,36,30480,1,0,0,0,0,Fiery Warhorse's Reins,2,0,0,0,1,0,0,0,0,0,0,0,0
1867,886,36,30609,1,0,0,0,0,Swift Nether Drake,2,0,0,0,1,0,0,0,0,0,0,0,0
1868,887,36,34092,1,0,0,0,0,Merciless Nether Drake,2,0,0,0,1,0,0,0,0,0,0,0,0
1869,888,36,37676,1,0,0,0,0,Vengeful Nether Drake,2,0,0,0,1,0,0,0,0,0,0,0,0
1870,889,40,762,2,0,0,0,0,Journeyman Riding,2,0,0,0,1,0,0,0,0,0,0,0,0
1871,890,40,762,3,0,0,0,0,Expert Riding,2,0,0,0,1,0,0,0,0,0,0,0,0
1872,891,40,762,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0
1873,892,40,762,4,0,0,0,0,Artisan Riding,2,0,0,0,1,0,0,0,0,0,0,0,0
1874,893,36,33999,1,0,0,0,0,Cenarion War Hippogryph,2,0,0,0,1,0,0,0,0,0,0,0,0
1875,894,46,1031,42000,0,0,0,0,Exalted with Sha'tari Skyguard ,2,0,0,0,1,0,0,0,0,0,0,0,0
1877,896,46,1038,42000,0,0,0,0,Exalted with Ogri'la,2,0,0,0,1,0,0,0,0,0,0,0,0
1878,897,46,1077,42000,0,0,0,0,Exalted with Shattered Sun Offensive,2,0,0,0,1,0,0,0,0,0,0,0,0
1879,898,46,1015,42000,0,0,0,0,Exalted with Netherwing,2,0,0,0,1,0,0,0,0,0,0,0,0
1880,899,46,978,42000,0,0,0,0,Exalted with the Kurenai,2,0,0,0,1,0,0,0,0,0,0,0,0
1881,900,46,970,42000,0,0,0,0,Exalted with the Sporeggar,2,0,0,0,1,0,0,0,0,0,0,0,0
1882,901,46,941,42000,0,0,0,0,Exalted with The Mag'har,2,0,0,0,1,0,0,0,0,0,0,0,0
1883,902,46,933,42000,0,0,0,0,Exalted with the Consortium,2,0,0,0,1,0,0,0,0,0,0,0,0
1884,903,46,934,42000,0,0,0,0,Exalted with The Scryers,2,0,0,0,1,0,0,0,0,0,0,0,0
1886,905,27,11665,1,0,0,0,0,Crocolisks in the City,0,0,0,0,1,0,0,0,0,0,0,0,0
1891,906,27,11377,1,0,0,0,0,Revenge is Tasty,0,0,0,0,1,0,0,0,0,0,0,0,0
1896,907,8,709,0,0,0,0,0,Hero of the Stormpike Guard,0,0,0,0,1,0,0,0,0,0,0,0,0
1902,908,15,30,100,0,0,0,0,,2,0,0,0,1,0,0,39,0,0,85,0,0
1910,910,27,8676,1,0,0,0,0,Elder Wildmane in Zul'Farrak,0,0,0,0,1,0,0,0,0,0,0,0,0
1916,911,27,8670,1,0,0,0,0,Elder Runetotem in Razor Hill,0,0,0,0,1,0,0,0,0,0,0,0,0
1922,912,27,8653,1,0,0,0,0,Elder Goldwell in Kharanos,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,914,27,8677,1,0,0,0,0,Elder Darkhorn in Orgrimmar,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,915,27,8718,1,0,0,0,0,Elder Bladeswift in Darnassus,0,0,0,0,1,0,0,0,0,0,0,0,0
2002,928,45,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
2003,937,27,8868,1,0,0,0,0,Complete Elune's Blessing,2,0,0,0,1,0,0,0,0,0,0,0,0
2004,938,27,12614,1,0,0,0,0,Post-partum Aggression,2,0,0,0,1,0,0,0,0,0,0,0,0
2005,939,27,9852,1,0,0,0,0,The Ultimate Bloodsport,2,0,0,0,1,0,0,0,0,0,0,0,0
2007,940,27,208,1,0,0,0,0,Big Game Hunter,2,0,0,0,1,0,0,0,0,0,0,0,0
2008,941,8,940,0,0,0,0,0,The Green Hills of Stranglethorn,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,942,46,576,42000,0,0,0,0,Exalted with Timbermaw Hold,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,943,46,576,42000,0,0,0,0,Exalted with Timbermaw Hold,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,944,46,576,42000,0,0,0,0,Timbermaw Exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2020,946,46,529,42000,0,0,0,0,Argent Dawn exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2022,947,46,1106,42000,0,0,0,0,Argent Crusade exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2023,945,8,946,0,0,0,0,0,The Argent Dawn,0,0,0,0,1,0,0,0,0,0,0,0,0
2032,948,46,69,42000,0,0,0,0,Exalted Darnassus,0,0,0,0,1,0,0,0,0,0,0,0,0
2035,949,46,1073,42000,0,0,0,0,The Kalu'ak exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2036,950,46,1104,42000,0,0,0,0,Frenzyheart Tribe exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2037,951,46,1105,42000,0,0,0,0,The Oracles exalted,2,0,0,0,1,0,0,0,0,0,0,0,0
2039,952,8,951,0,0,0,0,0,The Oracles,0,0,0,0,1,0,0,0,0,0,0,0,0
2041,480,0,28684,1,0,0,0,0,Krik'thir the Gatewatcher,0,0,0,0,1,0,0,0,0,0,0,0,0
2045,953,46,609,42000,0,0,0,0,Exalted with Cenarion Circle,0,0,0,0,1,0,0,0,0,0,0,0,0
2048,955,46,749,42000,0,0,0,0,Exalted with the Hydraxian Waterlords,2,0,0,0,1,0,0,0,0,0,0,0,0
2049,956,46,910,42000,0,0,0,0,Exalted with the Brood of Nozdormu,2,0,0,0,1,0,0,0,0,0,0,0,0
2050,957,46,270,42000,0,0,0,0,Exalted with the Zandalar Tribe,2,0,0,0,1,0,0,0,0,0,0,0,0
2051,958,46,1012,42000,0,0,0,0,Exalted with the Ashtongue Deathsworn,2,0,0,0,1,0,0,0,0,0,0,0,0
2052,959,46,990,42000,0,0,0,0,Exalted with The Scale of the Sands,2,0,0,0,1,0,0,0,0,0,0,0,0
2053,960,46,967,42000,0,0,0,0,Exalted with The Violet Eye,2,0,0,0,1,0,0,0,0,0,0,0,0
2054,961,27,12702,1,0,0,0,0,Chicken Party!,0,0,0,0,1,0,0,0,0,0,0,0,0
2062,962,27,12704,1,0,0,0,0,Appeasing the Great Rain Stone,0,0,0,0,1,0,0,0,0,0,0,0,0
2070,288,29,42966,1,0,0,0,0,Upset Tummy,2,0,0,0,1,0,0,0,0,0,0,0,0
2071,963,27,12345,1,0,0,0,0,"Ashenvale, Astranaar",0,0,0,0,1,0,0,0,0,0,0,0,0
2072,964,24,0,6500,0,0,0,0,65 yards without dying,2,0,0,0,1,0,0,16,0,0,0,0,0
2147,967,27,12380,1,0,0,0,0,"Arathi Highlands, Hammerfall",0,0,0,0,1,0,0,0,0,0,0,0,0
2204,969,27,12406,1,0,0,0,0,"Blade's Edge Mountains, Evergrove",0,0,0,0,1,0,0,0,0,0,0,0,0
2211,968,27,12406,1,0,0,0,0,"Blade's Edge Mountains, Evergrove",0,0,0,0,1,0,0,0,0,0,0,0,0
2226,971,8,967,0,0,0,0,0,Tricks and Treats of Eastern Kingdoms,0,0,0,0,1,0,0,0,0,0,0,0,0
2229,970,8,966,0,0,0,0,0,Tricks and Treats of Eastern Kingdoms,0,0,0,0,1,0,0,0,0,0,0,0,0
2231,972,36,37586,1,0,0,0,0,Handful of Treats,2,0,0,0,1,0,0,0,0,0,0,0,0
2232,973,14,0,5,0,0,0,0,Complete 5 daily quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2233,974,14,0,50,0,0,0,0,Complete 50 daily quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2234,975,14,0,200,0,0,0,0,Complete 200 daily quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2235,976,14,0,500,0,0,0,0,Complete 500 daily quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2236,977,14,0,1000,0,0,0,0,Complete 1000 daily quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2239,978,9,0,3000,0,0,0,0,Complete 3000 quests,1,0,0,0,1,0,0,0,0,0,0,0,0
2260,979,36,34000,1,0,0,0,0,Blood Elf Female Mask,2,0,0,0,1,0,0,0,0,0,0,0,0
2281,289,27,12135,1,0,0,0,0,"""Let the Fires Come!""",2,0,0,0,1,0,0,0,0,0,0,0,0
2285,981,41,37604,1,0,0,0,0,Use Tooth Pick,2,0,0,0,1,0,0,0,0,0,0,0,0
2335,621,57,20132,1,0,0,0,0,Arathor Battle Tabard,2,0,0,0,1,0,0,0,0,0,0,0,0
2341,545,48,0,1,0,0,0,0,Visit a barbershop and pay for using their services.,2,0,0,0,1,0,0,0,0,0,0,0,0
2342,556,49,0,1,0,0,0,0,Head,0,0,0,0,1,0,0,3,14,0,213,4,0
2358,558,51,100,1,0,0,0,0,Roll greed and get exactly 100 on an item over level 185.,2,0,0,0,1,0,0,3,14,0,185,3,0
2359,245,52,6,1,0,0,0,0,Death Knight,0,0,0,0,1,0,0,0,0,0,0,0,0
2369,246,53,10,1,0,0,0,0,Blood Elf,0,0,0,0,1,0,0,0,0,0,0,0,0
2374,1005,53,11,1,0,0,0,0,Draenei,0,0,0,0,1,0,0,0,0,0,0,0,0
2379,247,54,56,1,0,0,0,0,Hug a dead enemy,2,0,0,0,1,0,0,5,6,7,0,0,0
2400,227,13,0,300000,3,30,3,30,"Do more than 300,000 Damage in Alterac Valley",11,0,0,0,1,0,0,5,41,0,0,2597,0
2408,408,37,0,10,4,0,4,0,Win 10 arenas without losing,1,0,0,0,1,0,0,0,0,0,0,0,0
2412,559,50,100,1,0,0,0,0,roll need and get exactly 100 on an item above 185,2,0,0,0,1,0,0,14,3,0,3,185,0
2415,1007,46,1091,42000,0,0,0,0,Exalted with Wyrmrest Accord,2,0,0,0,1,0,0,0,0,0,0,0,0
2416,1008,46,1090,42000,0,0,0,0,Exalted with Kirin Tor,2,0,0,0,1,0,0,0,0,0,0,0,0
2417,1009,46,1098,42000,0,0,0,0,Exalted with Knights of the Ebon Blade,2,0,0,0,1,0,0,0,0,0,0,0,0
2418,1010,8,947,0,0,0,0,0,The Argent Crusade,0,0,0,0,1,0,0,0,0,0,0,0,0
2422,1011,46,1052,42000,0,0,0,0,Exalted with Horde Expedition,0,0,0,0,1,0,0,0,0,0,0,0,0
2425,1012,46,1037,42000,0,0,0,0,Exalted with Alliance Vanguard,0,0,0,0,1,0,0,0,0,0,0,0,0
2428,1014,47,0,35,0,0,0,0,35 reputations to Exalted,1,0,0,0,1,0,0,0,0,0,0,0,0
2429,1015,47,0,40,0,0,0,0,40 reputations to Exalted,1,0,0,0,1,0,0,0,0,0,0,0,0
2430,414,36,39656,1,0,0,0,0,Tyrael's Hilt,2,0,0,0,1,0,0,0,0,0,0,0,0
3063,1022,27,11804,1,0,0,0,0,Arathi Highlands,0,0,0,0,1,0,0,0,0,0,0,0,0
3076,1023,27,11805,1,0,0,0,0,Ashenvale,0,0,0,0,1,0,0,0,0,0,0,0,0
3089,1024,27,11807,1,0,0,0,0,Blade's Edge Mountains,0,0,0,0,1,0,0,0,0,0,0,0,0
3101,1025,27,11840,1,0,0,0,0,Arathi Highlands,0,0,0,0,1,0,0,0,0,0,0,0,0
3112,1026,27,11841,1,0,0,0,0,Ashenvale,0,0,0,0,1,0,0,0,0,0,0,0,0
3124,1027,27,11843,1,0,0,0,0,Blade's Edge Mountains,0,0,0,0,1,0,0,0,0,0,0,0,0
3131,1028,27,11764,1,0,0,0,0,Arathi Highlands,0,0,0,0,1,0,0,0,0,0,0,0,0
3142,1029,27,11765,1,0,0,0,0,Ashenvale,0,0,0,0,1,0,0,0,0,0,0,0,0
3154,1030,27,11767,1,0,0,0,0,Blade's Edge Mountains,0,0,0,0,1,0,0,0,0,0,0,0,0
3161,1031,27,11732,1,0,0,0,0,Arathi Highlands,0,0,0,0,1,0,0,0,0,0,0,0,0
3174,1032,27,11734,1,0,0,0,0,Ashenvale,0,0,0,0,1,0,0,0,0,0,0,0,0
3186,1033,27,11736,1,0,0,0,0,Blade's Edge Mountains,0,0,0,0,1,0,0,0,0,0,0,0,0
3205,1038,8,1034,0,0,0,0,0,The Fires of Azeroth,0,0,0,0,1,0,0,0,0,0,0,0,0
3207,1039,8,1036,0,0,0,0,0,The Fires of Azeroth,0,0,0,0,1,0,0,0,0,0,0,0,0
3209,283,28,24733,1,0,0,0,0,Transformed by Hallowed Wand - Bat,0,0,0,0,1,0,0,0,0,0,0,0,0
3216,1040,27,29054,1,0,0,0,0,Stink Bombs Away!,0,0,0,0,1,0,0,0,0,0,0,0,0
3218,1041,27,29374,1,0,0,0,0,Stink Bombs Away!,0,0,0,0,1,0,0,0,0,0,0,0,0
3220,249,42,19028,1,0,0,0,0,Elegant Dress,2,0,0,0,1,0,0,0,0,0,0,0,0
3221,248,42,6833,1,0,0,0,0,White Tuxedo Shirt,0,0,0,0,1,0,0,0,0,0,0,0,0
3225,389,36,18706,1,0,0,0,0,Arena Master obtained,2,0,0,0,1,0,0,0,0,0,0,0,0
3227,396,27,7838,1,0,0,0,0,Arena Grandmaster quest complete,2,0,0,0,1,0,0,0,0,0,0,0,0
3229,1043,51,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
3230,1044,50,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0
3231,1042,54,56,0,0,0,0,0,Number of hugs,0,0,0,0,1,0,0,0,0,0,0,0,0
3232,1047,54,390,0,0,0,0,0,Total facepalms,0,0,0,0,1,0,0,0,0,0,0,0,0
3233,1045,54,21,0,0,0,0,0,Total cheers,0,0,0,0,1,0,0,0,0,0,0,0,0
3236,1065,54,101,0,0,0,0,0,Total waves,0,0,0,0,1,0,0,0,0,0,0,0,0
3237,1067,54,143,0,0,0,0,0,Total times playing world's smallest violin,0,0,0,0,1,0,0,0,0,0,0,0,0
3238,1066,54,60,0,0,0,0,0,laugh,0,0,0,0,1,0,0,0,0,0,0,0,0
3239,1068,0,17377,1,0,0,0,0,Keli'dan the Breaker,0,0,0,0,1,0,0,0,0,0,0,0,0
3240,1071,0,17942,1,0,0,0,0,Quagmirran,0,0,0,0,1,0,0,0,0,0,0,0,0
3241,1069,0,18344,1,0,0,0,0,Nexus-Prince Shaffar,0,0,0,0,1,0,0,0,0,0,0,0,0
3242,1070,0,18096,1,0,0,0,0,Epoch Hunter,0,0,0,0,1,0,0,0,0,0,0,0,0
3243,1072,0,17882,1,0,0,0,0,The Black Stalker,0,0,0,0,1,0,0,0,0,0,0,0,0
3244,1073,0,18373,1,0,0,0,0,Exarch Maladaar,0,0,0,0,1,0,0,0,0,0,0,0,0
3245,1074,0,18473,1,0,0,0,0,Talon King Ikiss,0,0,0,0,1,0,0,0,0,0,0,0,0
3246,1075,0,18708,1,0,0,0,0,Murmur,0,0,0,0,1,0,0,0,0,0,0,0,0
3247,1076,0,17881,1,0,0,0,0,Aeonus,0,0,0,0,1,0,0,0,0,0,0,0,0
3248,1077,0,17798,1,0,0,0,0,Warlord Kalithresh,0,0,0,0,1,0,0,0,0,0,0,0,0
3249,1078,0,16808,1,0,0,0,0,Warchief Kargath Bladefist,0,0,0,0,1,0,0,0,0,0,0,0,0
3250,1079,0,19220,1,0,0,0,0,Pathaleon the Calculator,0,0,0,0,1,0,0,0,0,0,0,0,0
3251,1080,0,17977,1,0,0,0,0,Warp Splinter,0,0,0,0,1,0,0,0,0,0,0,0,0
3252,1081,0,20912,1,0,0,0,0,Harbinger Skyriss,0,0,0,0,1,0,0,0,0,0,0,0,0
3253,1082,0,24664,1,0,0,0,0,Kael'thas Sunstrider,0,0,0,0,1,0,0,0,0,0,0,0,0
3254,1083,0,15690,1,0,0,0,0,Prince Malchezaar,0,0,0,0,1,0,0,0,0,0,0,0,0
3255,1084,0,23863,1,0,0,0,0,Zul'jin,0,0,0,0,1,0,0,0,0,0,0,0,0
3256,1085,0,19044,1,0,0,0,0,Gruul the Dragonkiller,0,0,0,0,1,0,0,0,0,0,0,0,0
3257,1086,0,17257,1,0,0,0,0,Magtheridon,0,0,0,0,1,0,0,0,0,0,0,0,0
3258,1087,0,21212,1,0,0,0,0,Lady Vashj,0,0,0,0,1,0,0,0,0,0,0,0,0
3259,1088,0,19622,1,0,0,0,0,Kael'thas Sunstrider,0,0,0,0,1,0,0,0,0,0,0,0,0
3260,1089,0,22917,1,0,0,0,0,Illidan Stormrage,0,0,0,0,1,0,0,0,0,0,0,0,0
3261,1090,0,25315,1,0,0,0,0,Kil'jaeden,0,0,0,0,1,0,0,0,0,0,0,0,0
3264,1093,0,3976,1,0,0,0,0,Scarlet Commander Mograine,0,0,0,0,1,0,0,0,0,0,0,0,0
3265,1094,0,7267,1,0,0,0,0,Chief Ukorz Sandscalp,0,0,0,0,1,0,0,0,0,0,0,0,0
3266,1095,0,9019,1,0,0,0,0,Emperor Dagran Thaurissan,0,0,0,0,1,0,0,0,0,0,0,0,0
3268,1096,0,10363,1,0,0,0,0,General Drakkisath,0,0,0,0,1,0,0,0,0,0,0,0,0
3270,1097,0,10440,1,0,0,0,0,Baron Rivendare,0,0,0,0,1,0,0,0,0,0,0,0,0
3271,1098,0,10184,1,0,0,0,0,Onyxia,0,0,0,0,1,0,0,0,0,0,0,0,0
3272,1099,0,11502,1,0,0,0,0,Ragnaros,0,0,0,0,1,0,0,0,0,0,0,0,0
3273,1100,0,11583,1,0,0,0,0,Nefarian,0,0,0,0,1,0,0,0,0,0,0,0,0
3274,1101,0,15727,1,0,0,0,0,C'Thun,0,0,0,0,1,0,0,0,0,0,0,0,0
3275,1102,0,14834,1,0,0,0,0,Hakkar,0,0,0,0,1,0,0,0,0,0,0,0,0
3276,1106,16,566,0,0,0,0,0,Deaths in Eye of the Storm,0,0,0,0,1,0,0,0,0,0,0,0,0
3301,344,41,19307,1,0,0,0,0,Alterac Valley Runecloth Bandage,0,0,0,0,1,0,0,0,0,0,0,0,0
3351,1145,27,9365,1,0,0,0,0,"Alliance, A Thief's Reward",2,0,0,0,1,0,0,0,0,0,0,0,0
3353,216,30,183,3,3,566,1,0,3 caps and no death,10,0,0,0,1,0,0,0,0,0,0,0,0
3354,333,67,0,0,0,0,0,0,Total gold looted,32,0,0,0,1,0,0,0,0,0,0,0,0
3355,326,62,0,0,0,0,0,0,Total gold from quest rewards,32,0,0,0,1,0,0,0,0,0,0,0,0
3356,1146,63,0,0,0,0,0,0,Gold spent on travel,32,0,0,0,1,0,0,0,0,0,0,0,0
3357,1147,65,0,0,0,0,0,0,Gold spent at barber shops,32,0,0,0,1,0,0,0,0,0,0,0,0
3358,1148,66,0,0,0,0,0,0,Gold spent on postage,32,0,0,0,1,0,0,0,0,0,0,0,0
3359,1149,61,0,0,0,0,0,0,Talent tree respecs,0,0,0,0,1,0,0,0,0,0,0,0,0
